"No","Type","Region","City,Town,Ward,Village code","Prefecture","City,Town,Ward,Village","Area","Nearest station：Name","Nearest station：Distance(minute)","Transaction-price(total)","Layout","Area(m^2)","Transaction-price(Unit price m^2)","Land shape","Frontage","Total floor area(m^2)","Year of construction","Building structure","Building use","Frontage road：Direction","Frontage road：Classification","Frontage road：Breadth(m)","City Planning","Maximus Building Coverage Ratio(%)","Maximus Floor-area Ratio(%)","Transaction period","Remarks"
108,"Residential Land(Land Only)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Ikuwacho","Nakagawara","20",7000000,"","300",23000,"Semi-rectangular Shaped","","","","","","Southwest","City Road",6.7,"Urbanization Control Area",,,"2nd quarter 2014",""
109,"Residential Land(Land Only)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Ikuwacho","Nakagawara","27",20000000,"","490",40000,"Rectangular Shaped","14.3","","","","","South","City Road",4.5,"Near Commercial District",80,200,"2nd quarter 2014",""
110,"Agricultural Land","","24202","Mie Prefecture","Yokkaichi City","Ichibacho","","",930000,"","680",,"","","","","","","","",,"",,,"2nd quarter 2014",""
111,"Residential Land(Land Only)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Unemecho","Utsube","11",10000000,"","185",54000,"Semi-shaped","12.0","","","","","West","City Road",10.0,"Category 2 Exclusive Mid-high Rise Residential District",,,"2nd quarter 2014",""
112,"Residential Land(Land Only)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Unemecho","Utsube","24",15000000,"","450",32000,"Semi-rectangular Shaped","20.0","","","","","North","City Road",8.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
113,"Forest Land","","24202","Mie Prefecture","Yokkaichi City","Unemecho","","",250000,"","1100",,"","","","","","","","",,"",,,"2nd quarter 2014",""
114,"Pre-owned Condominiums, etc.","","24202","Mie Prefecture","Yokkaichi City","Unomori","Kintetsuyokkaichi","13",16000000,"3LDK","70",,"","","","1999","SRC","House","","",,"Near Commercial District",80,300,"2nd quarter 2014","Dealings of non-redecorating real estate"
115,"Residential Land(Land and Building)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Okadai","Sakura (Mie)","28",26000000,"","200",,"Semi-rectangular Shaped","13.0","115","2007","W","House","East","City Road",5.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
116,"Residential Land(Land and Building)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Oide","Isematsumoto","11",39000000,"","180",,"Semi-square Shaped","10.0","110","2013","LS","House","North","Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
117,"Residential Land(Land Only)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Oide","Isematsumoto","10",19000000,"","390",48000,"Semi-rectangular Shaped","18.0","","","","","East","City Road",5.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
118,"Residential Land(Land Only)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Oide","Isematsumoto","11",20000000,"","660",30000,"Semi-rectangular Shaped","20.0","","","","","North","City Road",19.5,"Category 1 Residential District",60,200,"2nd quarter 2014",""
119,"Residential Land(Land Only)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Otanidai","Akuragawa","30-60minutes",13000000,"","250",50000,"Semi-trapezoidal Shaped","20.0","","","","","Northwest","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",60,100,"2nd quarter 2014",""
120,"Residential Land(Land Only)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Otanidai","Akuragawa","30-60minutes",8800000,"","250",35000,"Trapezoidal Shaped","","","","","","Northwest","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",60,100,"2nd quarter 2014",""
121,"Residential Land(Land and Building)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Otanidai","Akuragawa","29",21000000,"","270",,"Rectangular Shaped","14.0","135","1997","LS","House","Northeast","City Road",5.0,"Category 1 Exclusive Low Rise Residential District",60,100,"2nd quarter 2014",""
122,"Residential Land(Land and Building)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Oyachicho","Oyachi","10",33000000,"","165",,"Square Shaped","12.8","125","2014","LS","House","Southeast","Road",6.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
123,"Residential Land(Land and Building)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Ogoso","Utsube","11",52000000,"","270",,"Semi-rectangular Shaped","14.0","150","2014","W","House","North","City Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
124,"Residential Land(Land Only)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Kawashimacho","Takatsuno","14",12000000,"","260",46000,"Semi-trapezoidal Shaped","15.5","","","","","West","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
125,"Residential Land(Land Only)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Kawashimacho","Takatsuno","11",8900000,"","280",32000,"Trapezoidal Shaped","14.1","","","","","Northeast","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
126,"Residential Land(Land and Building)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Kawaradacho","Kawarada","10",20000000,"","185",,"Semi-shaped","15.0","105","2014","W","House","South","Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
127,"Residential Land(Land Only)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Kawaradacho","Kawarada","6",13000000,"","2,000 m^2 or greater.",2700,"Irregular Shaped","50.0m or longer.","","","","","South","Road",5.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
128,"Residential Land(Land Only)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Kawaradacho","Kawarada","11",7400000,"","220",34000,"Semi-shaped","10.0","","","","","West","Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
129,"Agricultural Land","","24202","Mie Prefecture","Yokkaichi City","Kawaradacho","","",75000,"","125",,"","","","","","","","",,"",,,"2nd quarter 2014",""
130,"Agricultural Land","","24202","Mie Prefecture","Yokkaichi City","Kawaradacho","","",500000,"","1700",,"","","","","","","","",,"",,,"2nd quarter 2014",""
131,"Agricultural Land","","24202","Mie Prefecture","Yokkaichi City","Kawaradacho","","",260000,"","430",,"","","","","","","","",,"",,,"2nd quarter 2014",""
132,"Agricultural Land","","24202","Mie Prefecture","Yokkaichi City","Kawaradacho","","",520000,"","1700",,"","","","","","","","",,"",,,"2nd quarter 2014",""
133,"Residential Land(Land and Building)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Kitahamacho","Yokkaichi","9",10000000,"","105",,"Rectangular Shaped","5.5","80","1983","W","House","Northeast","City Road",8.0,"Near Commercial District",80,200,"2nd quarter 2014",""
134,"Residential Land(Land and Building)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Kusuchoogura","Kitakusu","10",19000000,"","690",,"Semi-trapezoidal Shaped","20.1","","","","","North","City Road",3.8,"Category 1 Residential District",60,200,"2nd quarter 2014",""
135,"Residential Land(Land and Building)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Kusuchohongo","Kitakusu","10",13000000,"","210",,"Rectangular Shaped","12.3","100","1986","LS","House","South","City Road",5.2,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
136,"Residential Land(Land Only)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Kusuchominamigomizuka","Kusu","12",4700000,"","220",21000,"Rectangular Shaped","8.0","","","","","South","City Road",4.3,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
137,"Residential Land(Land and Building)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Kunoshirocho","Kintetsuyokkaichi","11",18000000,"","220",,"Rectangular Shaped","13.0","180","1980","S","House, Shop","Southeast","City Road",8.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
138,"Residential Land(Land and Building)","Commercial Area","24202","Mie Prefecture","Yokkaichi City","Kunoshirocho","Kintetsuyokkaichi","8",34000000,"","195",,"Rectangular Shaped","11.0","135","2005","W","House","Northwest","City Road",6.0,"Near Commercial District",80,300,"2nd quarter 2014",""
139,"Pre-owned Condominiums, etc.","","24202","Mie Prefecture","Yokkaichi City","Kubota","Kintetsuyokkaichi","15",23000000,"2LDK","75",,"","","","2006","RC","House","","",,"Near Commercial District",80,300,"2nd quarter 2014","Dealings of non-redecorating real estate"
140,"Residential Land(Land and Building)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Kubota","Nakagawara","15",34000000,"","310",,"Semi-rectangular Shaped","11.6","175","2002","W","House","South","City Road",6.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
141,"Residential Land(Land and Building)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Kobayashicho","Nishihino","30-60minutes",21000000,"","190",,"Semi-rectangular Shaped","12.5","105","2014","W","House","Northeast","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
142,"Residential Land(Land Only)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Kobayashicho","Nishihino","1H-1H30",7200000,"","280",25000,"Semi-rectangular Shaped","13.0","","","","","West","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
143,"Residential Land(Land and Building)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Sakabegaoka","Kawaramachi","30-60minutes",12000000,"","250",,"Semi-square Shaped","15.0","120","1971","W","House","Southwest","City Road",5.0,"Category 1 Exclusive Low Rise Residential District",60,100,"2nd quarter 2014",""
144,"Residential Land(Land and Building)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Sakabedai","Akuragawa","30-60minutes",24000000,"","220",,"Square Shaped","14.0","125","1997","W","House","Northwest","City Road",5.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
145,"Residential Land(Land and Building)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Sakurashimmachi","Sakura (Mie)","30-60minutes",21000000,"","230",,"Semi-trapezoidal Shaped","10.5","110","2005","W","House","West","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
146,"Residential Land(Land Only)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Sakuradai","Sakura (Mie)","19",12000000,"","280",43000,"Semi-rectangular Shaped","15.5","","","","","South","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
147,"Residential Land(Land Only)","Potential Residential Area","24202","Mie Prefecture","Yokkaichi City","Sakuracho","Sakura (Mie)","19",4600000,"","500",9100,"Semi-shaped","6.0","","","","","Northwest","City Road",4.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
148,"Residential Land(Land and Building)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Sakuracho","Sakura (Mie)","30-60minutes",700000,"","185",,"Semi-trapezoidal Shaped","12.0","","","","","Northwest","City Road",6.5,"Urbanization Control Area",60,200,"2nd quarter 2014",""
149,"Residential Land(Land and Building)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Sasagawa","Nishihino","29",3900000,"","115",,"Semi-rectangular Shaped","8.0","55","1972","LS","House","West","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",60,200,"2nd quarter 2014",""
150,"Residential Land(Land and Building)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Sasagawa","Nishihino","30-60minutes",21000000,"","200",,"Semi-rectangular Shaped","12.0","120","2003","W","House","East","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",60,100,"2nd quarter 2014",""
151,"Residential Land(Land Only)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Sasagawa","Nishihino","19",12000000,"","380",32000,"Semi-rectangular Shaped","14.0","","","","","Southwest","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",60,100,"2nd quarter 2014",""
152,"Residential Land(Land and Building)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Sasagawa","Nishihino","20",27000000,"","180",,"Rectangular Shaped","12.0","125","2013","W","House","Northeast","City Road",10.0,"Category 1 Exclusive Low Rise Residential District",60,100,"2nd quarter 2014",""
153,"Residential Land(Land Only)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Sasagawa","Nishihino","24",7300000,"","310",23000,"Irregular Shaped","5.0","","","","","West","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",60,100,"2nd quarter 2014","Dealings in which auction or arbiter participates"
154,"Residential Land(Land and Building)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Satsubacho","Yamajo","21",26000000,"","165",,"Semi-rectangular Shaped","17.0","130","2014","W","House","West","Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
155,"Residential Land(Land and Building)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Satsubacho","Yamajo","20",28000000,"","200",,"Semi-trapezoidal Shaped","16.0","85","2012","W","House","Northeast","City Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
156,"Residential Land(Land Only)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Satsubacho","Yamajo","21",11000000,"","230",49000,"Semi-rectangular Shaped","","","","","","Northwest","Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
157,"Residential Land(Land Only)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Oaza Shiohama","Shiohama","30-60minutes",330000,"","220",1500,"Semi-rectangular Shaped","18.0","","","","","Northwest","City Road",2.3,"Category 2 Residential District",60,200,"2nd quarter 2014",""
158,"Agricultural Land","","24202","Mie Prefecture","Yokkaichi City","Shikamacho","","",2100000,"","4100",,"","","","","","","","",,"",,,"2nd quarter 2014",""
159,"Residential Land(Land and Building)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Shibata","Nakagawara","4",32000000,"","340",,"Rectangular Shaped","15.0","180","1996","W","Office","Northeast","City Road",4.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
160,"Agricultural Land","","24202","Mie Prefecture","Yokkaichi City","Shimoebicho","","",3400000,"","3700",,"","","","","","","","",,"",,,"2nd quarter 2014",""
161,"Agricultural Land","","24202","Mie Prefecture","Yokkaichi City","Shimoebicho","","",1100000,"","1200",,"","","","","","","","",,"",,,"2nd quarter 2014",""
162,"Pre-owned Condominiums, etc.","","24202","Mie Prefecture","Yokkaichi City","Shimonomiyacho","Kintetsutomida","12",35000000,"2LDK","80",,"","","","1990","SRC","House","","",,"Semi-residential District",60,200,"2nd quarter 2014","Dealings of redecorated real estate"
