"No","Type","Region","City,Town,Ward,Village code","Prefecture","City,Town,Ward,Village","Area","Nearest station：Name","Nearest station：Distance(minute)","Transaction-price(total)","Layout","Area(m^2)","Transaction-price(Unit price m^2)","Land shape","Frontage","Total floor area(m^2)","Year of construction","Building structure","Building use","Frontage road：Direction","Frontage road：Classification","Frontage road：Breadth(m)","City Planning","Maximus Building Coverage Ratio(%)","Maximus Floor-area Ratio(%)","Transaction period","Remarks"
99,"Residential Land(Land Only)","Residential Area","07202","Fukushima Prefecture","Aizuwakamatsu City","Sakuramachi","Aizuwakamatsu","1H-1H30",39000000,"","1300",31000,"Semi-rectangular Shaped","50.0m or longer.","","","","","West","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
100,"Residential Land(Land and Building)","Residential Area","07202","Fukushima Prefecture","Aizuwakamatsu City","Tenjimmachi","Aizuwakamatsu","30-60minutes",12000000,"","160",,"Irregular Shaped","9.5","100","1992","W","House","South","City Road",3.8,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
101,"Residential Land(Land and Building)","Commercial Area","07202","Fukushima Prefecture","Aizuwakamatsu City","Nishikimachi","Aizuwakamatsu","30-60minutes",63000000,"","420",,"Rectangular Shaped","10.5","760","1995","S","Housing Complex","East","National Highway",18.0,"Near Commercial District",80,200,"2nd quarter 2014",""
102,"Residential Land(Land and Building)","Residential Area","07202","Fukushima Prefecture","Aizuwakamatsu City","Nishisakaemachi","Aizuwakamatsu","25",30000000,"","940",,"Irregular Shaped","","80","1988","W","House","South","City Road",,"",,,"2nd quarter 2014",""
103,"Residential Land(Land Only)","Residential Area","07202","Fukushima Prefecture","Aizuwakamatsu City","Nisshimmachi","Aizuwakamatsu","30-60minutes",8000000,"","230",35000,"Semi-rectangular Shaped","16.0","","","","","South","City Road",4.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
104,"Pre-owned Condominiums, etc.","","07202","Fukushima Prefecture","Aizuwakamatsu City","Babamachi","Aizuwakamatsu","16",3800000,"1K","25",,"","","","1991","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of redecorated real estate"
105,"Residential Land(Land Only)","Residential Area","07202","Fukushima Prefecture","Aizuwakamatsu City","Higashinengu","Aizuwakamatsu","30-60minutes",4000000,"","130",31000,"Semi-rectangular Shaped","6.0","","","","","East","City Road",4.0,"Category 1 Exclusive Low Rise Residential District",40,60,"2nd quarter 2014",""
106,"Residential Land(Land Only)","Residential Area","07202","Fukushima Prefecture","Aizuwakamatsu City","Machikitamachi Oaza Kamiarakuda","Aizuwakamatsu","19",9400000,"","190",49000,"Rectangular Shaped","12.5","","","","","South","Private Road",6.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
107,"Residential Land(Land and Building)","Residential Area","07202","Fukushima Prefecture","Aizuwakamatsu City","Mamiyashimmachikita","Aizuwakamatsu","1H30-2H",15000000,"","690",,"Rectangular Shaped","18.0","145","1987","W","Office, Warehouse","North","City Road",,"Industrial District",60,200,"2nd quarter 2014",""
108,"Agricultural Land","","07202","Fukushima Prefecture","Aizuwakamatsu City","Mamiyashimmachikita","","",9100000,"","550",,"","","","","","","","",,"",,,"2nd quarter 2014",""
109,"Residential Land(Land Only)","Residential Area","07202","Fukushima Prefecture","Aizuwakamatsu City","Mamiyashimmachiminami","Aizuwakamatsu","1H30-2H",5500000,"","230",24000,"Rectangular Shaped","14.5","","","","","Southeast","City Road",,"Category 1 Exclusive Mid-high Rise Residential District",50,150,"2nd quarter 2014",""
110,"Residential Land(Land and Building)","Residential Area","07202","Fukushima Prefecture","Aizuwakamatsu City","Mamiyashimmachiminami","Aizuwakamatsu","1H30-2H",12000000,"","370",,"Semi-rectangular Shaped","15.0","95","1986","LS","House","Southeast","City Road",,"Category 1 Residential District",60,200,"2nd quarter 2014",""
111,"Residential Land(Land Only)","Residential Area","07202","Fukushima Prefecture","Aizuwakamatsu City","Mamiyashimmachiminami","Aizuwakamatsu","1H30-2H",13000000,"","790",17000,"Semi-trapezoidal Shaped","30.0","","","","","North","City Road",,"",,,"2nd quarter 2014",""
112,"Agricultural Land","","07202","Fukushima Prefecture","Aizuwakamatsu City","Minatomachi Oaza Hirakata","","",17000,"","640",,"","","","","","","","",,"",,,"2nd quarter 2014",""
113,"Residential Land(Land Only)","Residential Area","07202","Fukushima Prefecture","Aizuwakamatsu City","Mondemmachi Oaza Tsutsumizawa","Aizuwakamatsu","1H30-2H",2500000,"","550",4600,"Semi-trapezoidal Shaped","18.0","","","","","East","City Road",,"Urbanization Control Area",60,200,"2nd quarter 2014",""
114,"Agricultural Land","","07202","Fukushima Prefecture","Aizuwakamatsu City","Mondemmachi Oaza Tsutsumizawa","","",590000,"","1200",,"","","","","","","","",,"",,,"2nd quarter 2014",""
115,"Agricultural Land","","07202","Fukushima Prefecture","Aizuwakamatsu City","Mondemmachi Oaza Tsutsumizawa","","",1200000,"","1600",,"","","","","","","","",,"",,,"2nd quarter 2014",""
116,"Residential Land(Land Only)","Residential Area","07202","Fukushima Prefecture","Aizuwakamatsu City","Yanagiwaramachi","Aizuwakamatsu","30-60minutes",6500000,"","165",40000,"Semi-trapezoidal Shaped","11.0","","","","","East","Private Road",7.5,"Category 1 Residential District",60,200,"2nd quarter 2014",""
117,"Pre-owned Condominiums, etc.","","07203","Fukushima Prefecture","Koriyama City","Akagimachi","Koriyama (Fukushima)","14",3900000,"1DK","25",,"","","","1991","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of redecorated real estate"
118,"Residential Land(Land Only)","Residential Area","07203","Fukushima Prefecture","Koriyama City","Asakamachiarai","Koriyama (Fukushima)","1H-1H30",20000000,"","300",66000,"Rectangular Shaped","8.0","","","","","South","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",40,60,"2nd quarter 2014",""
119,"Residential Land(Land Only)","Potential Residential Area","07203","Fukushima Prefecture","Koriyama City","Asakamachihidenoyama","Koriyama (Fukushima)","30-60minutes",12000000,"","1000",12000,"Semi-rectangular Shaped","12.5","","","","","Southwest","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
120,"Agricultural Land","","07203","Fukushima Prefecture","Koriyama City","Atamimachitamagawa","","",110000,"","300",,"","","","","","","","",,"",,,"2nd quarter 2014",""
121,"Agricultural Land","","07203","Fukushima Prefecture","Koriyama City","Atamimachinagahashi","","",1000000,"","3100",,"","","","","","","","",,"",,,"2nd quarter 2014",""
122,"Agricultural Land","","07203","Fukushima Prefecture","Koriyama City","Atamimachinagahashi","","",1500000,"","2500",,"","","","","","","","",,"",,,"2nd quarter 2014",""
123,"Residential Land(Land and Building)","Residential Area","07203","Fukushima Prefecture","Koriyama City","Abukumadai","Koriyama (Fukushima)","30-60minutes",3400000,"","200",,"Rectangular Shaped","13.4","60","1968","W","House","Northeast","City Road",4.5,"Urbanization Control Area",60,200,"2nd quarter 2014",""
124,"Residential Land(Land and Building)","Residential Area","07203","Fukushima Prefecture","Koriyama City","Ishibuchimachi","Koriyama (Fukushima)","28",29000000,"","490",,"Rectangular Shaped","","","","","","Southeast","City Road",5.0,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings including private road"
125,"Residential Land(Land Only)","Residential Area","07203","Fukushima Prefecture","Koriyama City","Otsukimachi","Koriyama (Fukushima)","1H-1H30",12000000,"","250",49000,"Rectangular Shaped","18.5","","","","","Southwest","City Road",6.9,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
126,"Residential Land(Land Only)","Residential Area","07203","Fukushima Prefecture","Koriyama City","Otsukimachi","Koriyama (Fukushima)","1H-1H30",1400000,"","120",11000,"Irregular Shaped","","","","","","No facing road","",,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
127,"Residential Land(Land Only)","Residential Area","07203","Fukushima Prefecture","Koriyama City","Otsukimachi","Koriyama (Fukushima)","1H-1H30",8900000,"","180",50000,"Semi-shaped","13.5","","","","","North","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",40,60,"2nd quarter 2014",""
128,"Residential Land(Land Only)","Potential Residential Area","07203","Fukushima Prefecture","Koriyama City","Otsukimachi","Koriyama (Fukushima)","1H-1H30",11000000,"","410",26000,"Semi-shaped","12.5","","","","","South","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",40,60,"2nd quarter 2014",""
129,"Residential Land(Land Only)","Potential Residential Area","07203","Fukushima Prefecture","Koriyama City","Otsukimachi","Koriyama (Fukushima)","1H-1H30",6500000,"","250",26000,"Semi-shaped","23.0","","","","","East","City Road",5.0,"Category 1 Exclusive Low Rise Residential District",40,60,"2nd quarter 2014",""
130,"Residential Land(Land and Building)","Residential Area","07203","Fukushima Prefecture","Koriyama City","Otsukimachi","Koriyama (Fukushima)","1H-1H30",17000000,"","510",,"Rectangular Shaped","","100","2000","W","House","Southeast","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014","Dealings including private road"
131,"Residential Land(Land Only)","Residential Area","07203","Fukushima Prefecture","Koriyama City","Otsukimachi","Koriyama (Fukushima)","1H-1H30",9500000,"","180",53000,"Semi-rectangular Shaped","10.0","","","","","North","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",40,60,"2nd quarter 2014",""
132,"Residential Land(Land and Building)","Residential Area","07203","Fukushima Prefecture","Koriyama City","Kameda","Koriyama (Fukushima)","30-60minutes",6000000,"","170",,"Trapezoidal Shaped","25.0","170","1987","W","Housing Complex","West","City Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
133,"Residential Land(Land Only)","Residential Area","07203","Fukushima Prefecture","Koriyama City","Kikutamachi","Koriyama (Fukushima)","1H-1H30",33000000,"","910",36000,"Semi-trapezoidal Shaped","18.0","","","","","East","Village Road",9.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014","Dealings including private road"
134,"Residential Land(Land Only)","Residential Area","07203","Fukushima Prefecture","Koriyama City","Kikutamachi","Koriyama (Fukushima)","1H-1H30",6600000,"","180",36000,"Rectangular Shaped","12.0","","","","","South","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
135,"Residential Land(Land Only)","Residential Area","07203","Fukushima Prefecture","Koriyama City","Kikutamachihorinouchi","Kikuta","",16000000,"","430",36000,"Irregular Shaped","29.0","","","","","West","City Road",8.5,"Category 1 Residential District",60,200,"2nd quarter 2014",""
136,"Residential Land(Land Only)","Residential Area","07203","Fukushima Prefecture","Koriyama City","Kurume","Koriyama (Fukushima)","1H-1H30",9500000,"","185",52000,"Square Shaped","13.5","","","","","South","Private Road",6.0,"Category 1 Exclusive Low Rise Residential District",40,60,"2nd quarter 2014",""
137,"Residential Land(Land and Building)","Residential Area","07203","Fukushima Prefecture","Koriyama City","Kurume","Koriyama (Fukushima)","1H-1H30",18000000,"","300",,"Semi-rectangular Shaped","20.0","165","1976","W","House","North","City Road",4.0,"Category 1 Exclusive Low Rise Residential District",40,60,"2nd quarter 2014",""
138,"Residential Land(Land and Building)","Residential Area","07203","Fukushima Prefecture","Koriyama City","Kuwano","Koriyama (Fukushima)","30-60minutes",44000000,"","230",,"Rectangular Shaped","18.0","130","2013","W","","South","Village Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
139,"Residential Land(Land Only)","Residential Area","07203","Fukushima Prefecture","Koriyama City","Kuwano","Koriyama (Fukushima)","30-60minutes",15000000,"","370",41000,"Semi-shaped","","","","","","West","Private Road",3.0,"Near Commercial District",80,200,"2nd quarter 2014",""
140,"Pre-owned Condominiums, etc.","","07203","Fukushima Prefecture","Koriyama City","Kuwano","Koriyama (Fukushima)","30-60minutes",22000000,"3LDK","70",,"","","","2005","RC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
141,"Agricultural Land","","07203","Fukushima Prefecture","Koriyama City","Konammachitate","","",230000,"","420",,"","","","","","","","",,"",,,"2nd quarter 2014","Dealings in which auction or arbiter participates"
142,"Residential Land(Land Only)","Residential Area","07203","Fukushima Prefecture","Koriyama City","Konammachifukura","Koriyama (Fukushima)","30-60minutes",4200000,"","110",39000,"Semi-shaped","10.0","","","","","East","City Road",14.5,"Category 1 Exclusive Low Rise Residential District",40,60,"2nd quarter 2014",""
143,"Agricultural Land","","07203","Fukushima Prefecture","Koriyama City","Konammachifukura","","",280000,"","930",,"","","","","","","","",,"",,,"2nd quarter 2014",""
144,"Residential Land(Land and Building)","Commercial Area","07203","Fukushima Prefecture","Koriyama City","Koharada","Koriyama (Fukushima)","30-60minutes",96000000,"","1100",,"Irregular Shaped","22.0","1300","","RC","Housing Complex","East","City Road",25.0,"Category 2 Residential District",60,200,"2nd quarter 2014","Dealings including private road"
145,"Residential Land(Land Only)","Residential Area","07203","Fukushima Prefecture","Koriyama City","Saikon","Koriyama (Fukushima)","30-60minutes",48000000,"","1500",33000,"Semi-rectangular Shaped","50.0m or longer.","","","","","East","City Road",11.8,"Category 1 Residential District",60,200,"2nd quarter 2014",""
146,"Residential Land(Land Only)","Residential Area","07203","Fukushima Prefecture","Koriyama City","Saikon","Koriyama (Fukushima)","30-60minutes",4800000,"","85",56000,"Trapezoidal Shaped","8.3","","","","","East","City Road",2.5,"Category 1 Residential District",60,200,"2nd quarter 2014",""
147,"Residential Land(Land and Building)","Residential Area","07203","Fukushima Prefecture","Koriyama City","Saikon","Koriyama (Fukushima)","30-60minutes",12000000,"","330",,"Trapezoidal Shaped","19.0","105","","W","House","West","City Road",3.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
148,"Residential Land(Land and Building)","Residential Area","07203","Fukushima Prefecture","Koriyama City","Sakuta","Koriyama (Fukushima)","15",43000000,"","840",,"Semi-shaped","24.5","210","1956","","House","Southwest","City Road",6.0,"Category 1 Residential District",50,200,"2nd quarter 2014",""
149,"Residential Land(Land and Building)","Residential Area","07203","Fukushima Prefecture","Koriyama City","Sakuragi","Koriyama (Fukushima)","30-60minutes",20000000,"","185",,"Semi-shaped","10.0","130","1996","W","House","West","City Road",5.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
150,"Residential Land(Land and Building)","Residential Area","07203","Fukushima Prefecture","Koriyama City","Shizukamachi","Koriyama (Fukushima)","1H-1H30",23000000,"","240",,"Square Shaped","15.5","120","1976","W","House","South","City Road",4.5,"Category 1 Exclusive Low Rise Residential District",40,60,"2nd quarter 2014",""
151,"Residential Land(Land Only)","Residential Area","07203","Fukushima Prefecture","Koriyama City","Showa","Koriyama (Fukushima)","21",14000000,"","230",60000,"Rectangular Shaped","13.0","","","","","West","City Road",3.8,"Industrial District",60,200,"2nd quarter 2014",""
152,"Residential Land(Land Only)","Residential Area","07203","Fukushima Prefecture","Koriyama City","Showa","Koriyama (Fukushima)","20",20000000,"","360",54000,"Semi-rectangular Shaped","16.0","","","","","Southeast","City Road",5.0,"Industrial District",60,200,"2nd quarter 2014",""
153,"Residential Land(Land and Building)","Residential Area","07203","Fukushima Prefecture","Koriyama City","Zukei","Koriyama (Fukushima)","25",55000000,"","350",,"Trapezoidal Shaped","13.5","360","1991","S","","West","City Road",5.5,"Semi-industrial District",60,200,"2nd quarter 2014",""
154,"Residential Land(Land and Building)","Residential Area","07203","Fukushima Prefecture","Koriyama City","Daishin","Koriyama (Fukushima)","30-60minutes",35000000,"","490",,"Semi-trapezoidal Shaped","30.0","130","1987","W","House","Southwest","City Road",4.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
155,"Residential Land(Land Only)","Residential Area","07203","Fukushima Prefecture","Koriyama City","Daishin","Koriyama (Fukushima)","30-60minutes",13000000,"","590",22000,"Irregular Shaped","","","","","","Southwest","National Highway",47.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
156,"Residential Land(Land and Building)","Residential Area","07203","Fukushima Prefecture","Koriyama City","Tamuramachikanaya","Koriyama (Fukushima)","30-60minutes",21000000,"","230",,"Rectangular Shaped","14.0","100","2014","W","","West","City Road",4.5,"Category 1 Residential District",60,200,"2nd quarter 2014",""
157,"Residential Land(Land Only)","Residential Area","07203","Fukushima Prefecture","Koriyama City","Tamuramachisakuragaoka","","",8600000,"","400",21000,"Semi-rectangular Shaped","37.0","","","","","South","City Road",4.5,"Urbanization Control Area",60,200,"2nd quarter 2014",""
158,"Residential Land(Land Only)","Residential Area","07203","Fukushima Prefecture","Koriyama City","Tamuramachihigashiyama","Koriyama (Fukushima)","2H-",5100000,"","210",24000,"Rectangular Shaped","12.5","","","","","South","City Road",9.0,"Urbanization Control Area",50,80,"2nd quarter 2014",""
159,"Residential Land(Land and Building)","Residential Area","07203","Fukushima Prefecture","Koriyama City","Tomitamachi","Koriyama (Fukushima)","30-60minutes",47000000,"","700",,"Semi-rectangular Shaped","25.0","230","2002","W","House, Other","Southwest","Access Road",15.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
160,"Residential Land(Land and Building)","Residential Area","07203","Fukushima Prefecture","Koriyama City","Tomitamachi","Koriyama (Fukushima)","1H-1H30",41000000,"","270",,"Semi-shaped","19.0","155","2014","W","House","Northeast","Access Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
161,"Pre-owned Condominiums, etc.","","07203","Fukushima Prefecture","Koriyama City","Namiki","Koriyama (Fukushima)","30-60minutes",15000000,"3LDK","60",,"","","","2003","RC","House","","",,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014","Dealings of redecorated real estate"
162,"Pre-owned Condominiums, etc.","","07203","Fukushima Prefecture","Koriyama City","Namiki","Koriyama (Fukushima)","30-60minutes",22000000,"3LDK","70",,"","","","2009","RC","House","","",,"Near Commercial District",80,300,"2nd quarter 2014","Dealings of redecorated real estate"
163,"Residential Land(Land and Building)","Residential Area","07203","Fukushima Prefecture","Koriyama City","Narukami","Koriyama (Fukushima)","1H-1H30",15000000,"","260",,"Rectangular Shaped","15.0","120","1973","W","House","South","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
164,"Residential Land(Land and Building)","Residential Area","07203","Fukushima Prefecture","Koriyama City","Hayama","Koriyama (Fukushima)","22",120000000,"","2,000 m^2 or greater.",,"Irregular Shaped","50.0m or longer.","","","","","East","City Road",17.5,"Near Commercial District",80,200,"2nd quarter 2014",""
165,"Residential Land(Land and Building)","Industrial Area","07203","Fukushima Prefecture","Koriyama City","Hiwadamachitakakura","Koriyama (Fukushima)","1H30-2H",57000000,"","1900",,"Irregular Shaped","50.0m or longer.","740","1989","S","Office, Workshop","South","City Road",11.0,"Exclusive Industrial District",60,200,"2nd quarter 2014",""
166,"Residential Land(Land Only)","Residential Area","07203","Fukushima Prefecture","Koriyama City","Fukuyamamachikubota","Koriyama (Fukushima)","30-60minutes",16000000,"","420",39000,"Semi-rectangular Shaped","","","","","","Southeast","City Road",5.5,"Category 2 Residential District",60,200,"2nd quarter 2014",""
167,"Residential Land(Land Only)","Residential Area","07203","Fukushima Prefecture","Koriyama City","Fukuyamamachikubota","Koriyama (Fukushima)","30-60minutes",9300000,"","270",34000,"Semi-rectangular Shaped","18.0","","","","","North","City Road",3.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
168,"Residential Land(Land and Building)","Residential Area","07203","Fukushima Prefecture","Koriyama City","Fukuyamamachikubota","Koriyama (Fukushima)","30-60minutes",24000000,"","340",,"Rectangular Shaped","13.0","130","1994","W","House","Southwest","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
169,"Residential Land(Land Only)","Potential Residential Area","07203","Fukushima Prefecture","Koriyama City","Fukuyamamachifukuhara","Koriyama (Fukushima)","30-60minutes",2400000,"","240",10000,"Irregular Shaped","24.0","","","","","West","City Road",6.0,"Industrial District",60,200,"2nd quarter 2014",""
170,"Residential Land(Land Only)","Residential Area","07203","Fukushima Prefecture","Koriyama City","Fukuyamamachiyatsuyamada","Koriyama (Fukushima)","1H-1H30",11000000,"","190",57000,"Rectangular Shaped","12.0","","","","","East","Access Road",9.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
171,"Pre-owned Condominiums, etc.","","07203","Fukushima Prefecture","Koriyama City","Hosonumamachi","Koriyama (Fukushima)","13",3500000,"1DK","25",,"","","","1988","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of redecorated real estate"
172,"Agricultural Land","","07203","Fukushima Prefecture","Koriyama City","Mihotamachikomaya","","",90000,"","300",,"","","","","","","","",,"",,,"2nd quarter 2014",""
173,"Residential Land(Land Only)","Residential Area","07203","Fukushima Prefecture","Koriyama City","Motomachi","Koriyama (Fukushima)","14",4000000,"","90",45000,"Rectangular Shaped","6.5","","","","","North","City Road",11.0,"Commercial District",80,400,"2nd quarter 2014",""
174,"Pre-owned Condominiums, etc.","","07203","Fukushima Prefecture","Koriyama City","Momomidai","Koriyama (Fukushima)","25",7200000,"2LDK+S","65",,"","","","1996","SRC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
175,"Pre-owned Condominiums, etc.","","07203","Fukushima Prefecture","Koriyama City","Momomidai","Koriyama (Fukushima)","25",12000000,"4LDK","80",,"","","","1990","SRC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
176,"Residential Land(Land Only)","Residential Area","07203","Fukushima Prefecture","Koriyama City","Yokozuka","Koriyama (Fukushima)","21",9900000,"","200",50000,"Semi-rectangular Shaped","11.5","","","","","South","City Road",5.0,"Industrial District",60,200,"2nd quarter 2014",""
177,"Residential Land(Land Only)","Potential Residential Area","07203","Fukushima Prefecture","Koriyama City","Yokozuka","Koriyama (Fukushima)","21",350000000,"","2,000 m^2 or greater.",21000,"Semi-shaped","50.0m or longer.","","","","","South","City Road",5.5,"Industrial District",60,200,"2nd quarter 2014",""
178,"Residential Land(Land Only)","Residential Area","07203","Fukushima Prefecture","Koriyama City","Yokozuka","Koriyama (Fukushima)","26",12000000,"","270",46000,"Irregular Shaped","19.5","","","","","South","City Road",3.8,"Category 1 Residential District",60,200,"2nd quarter 2014",""
179,"Residential Land(Land and Building)","Residential Area","07203","Fukushima Prefecture","Koriyama City","Yokozuka","Koriyama (Fukushima)","30-60minutes",34000000,"","370",,"Rectangular Shaped","23.5","350","1999","W","Housing Complex","Northeast","City Road",3.5,"Category 1 Residential District",60,200,"2nd quarter 2014",""
180,"Residential Land(Land Only)","Residential Area","07203","Fukushima Prefecture","Koriyama City","(No Address)","Koriyama (Fukushima)","30-60minutes",11000000,"","190",57000,"Rectangular Shaped","16.0","","","","","South","City Road",5.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
181,"Residential Land(Land Only)","Potential Residential Area","07203","Fukushima Prefecture","Koriyama City","(No Address)","Koriyama (Fukushima)","30-60minutes",27000000,"","990",27000,"Rectangular Shaped","18.0","","","","","South","City Road",3.8,"Category 1 Residential District",60,200,"2nd quarter 2014",""
182,"Residential Land(Land and Building)","Residential Area","07204","Fukushima Prefecture","Iwaki City","Azumadamachi","Ueda (Fukushima)","26",8900000,"","280",,"Square Shaped","16.0","90","1975","LS","House","Northwest","City Road",8.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
183,"Residential Land(Land Only)","Residential Area","07204","Fukushima Prefecture","Iwaki City","Ishizukamachi","Ueda (Fukushima)","10",17000000,"","280",61000,"Semi-rectangular Shaped","22.5","","","","","Southwest","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
184,"Residential Land(Land Only)","Residential Area","07204","Fukushima Prefecture","Iwaki City","Izumigaoka","Izumi (JR)","30-60minutes",7700000,"","260",30000,"Semi-square Shaped","17.0","","","","","North","City Road",12.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
185,"Residential Land(Land Only)","Residential Area","07204","Fukushima Prefecture","Iwaki City","Izumigaoka","Izumi (JR)","24",14000000,"","270",54000,"Rectangular Shaped","19.0","","","","","South","City Road",9.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
186,"Residential Land(Land Only)","Residential Area","07204","Fukushima Prefecture","Iwaki City","Izumitamatsuyu","Izumi (JR)","13",7800000,"","210",37000,"Rectangular Shaped","12.4","","","","","West","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
187,"Residential Land(Land Only)","Residential Area","07204","Fukushima Prefecture","Iwaki City","Izumitamatsuyu","Izumi (JR)","9",25000000,"","390",62000,"Semi-rectangular Shaped","22.0","","","","","West","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
188,"Residential Land(Land Only)","Residential Area","07204","Fukushima Prefecture","Iwaki City","Izumitamatsuyu","Izumi (JR)","6",19000000,"","350",54000,"&quot;Flag-shaped&quot; etc.","","","","","","South","Village Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
189,"Residential Land(Land Only)","Residential Area","07204","Fukushima Prefecture","Iwaki City","Izumimachishimogawa","Izumi (JR)","21",12000000,"","260",48000,"Rectangular Shaped","20.0","","","","","Northeast","Private Road",6.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
190,"Residential Land(Land Only)","Residential Area","07204","Fukushima Prefecture","Iwaki City","Izumimachitakijiri","Izumi (JR)","16",12000000,"","250",48000,"Rectangular Shaped","13.0","","","","","North","Access Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
191,"Residential Land(Land and Building)","Residential Area","07204","Fukushima Prefecture","Iwaki City","Izumimachitakijiri","Izumi (JR)","11",37000000,"","220",,"Rectangular Shaped","12.0","120","2007","W","House","South","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
192,"Residential Land(Land Only)","Commercial Area","07204","Fukushima Prefecture","Iwaki City","Izumimachitakijiri","Izumi (JR)","17",130000000,"","2,000 m^2 or greater.",39000,"Irregular Shaped","50.0m or longer.","","","","","Northwest","Prefectural Road",10.0,"Semi-residential District",60,200,"2nd quarter 2014",""
193,"Residential Land(Land Only)","Residential Area","07204","Fukushima Prefecture","Iwaki City","Izumimachitakijiri","Izumi (JR)","18",7500000,"","165",46000,"Rectangular Shaped","8.0","","","","","North","Access Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
194,"Residential Land(Land Only)","Potential Residential Area","07204","Fukushima Prefecture","Iwaki City","Izumimachihon-ya","Izumi (JR)","30-60minutes",7100000,"","530",13000,"Rectangular Shaped","14.5","","","","","South","Village Road",3.0,"Category 1 Exclusive Low Rise Residential District",40,60,"2nd quarter 2014",""
195,"Residential Land(Land Only)","Potential Residential Area","07204","Fukushima Prefecture","Iwaki City","Izumimachihon-ya","Izumi (JR)","30-60minutes",36000000,"","2,000 m^2 or greater.",14000,"Trapezoidal Shaped","50.0m or longer.","","","","","North","City Road",8.0,"Category 1 Exclusive Low Rise Residential District",40,60,"2nd quarter 2014",""
196,"Residential Land(Land Only)","Residential Area","07204","Fukushima Prefecture","Iwaki City","Izumimoegidai","Izumi (JR)","21",10000000,"","530",19000,"Semi-rectangular Shaped","40.0","","","","","West","City Road",5.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
197,"Residential Land(Land Only)","Residential Area","07204","Fukushima Prefecture","Iwaki City","Uedamachi","Ueda (Fukushima)","14",8800000,"","240",37000,"Irregular Shaped","12.5","","","","","Southwest","City Road",7.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
