"No","Type","Region","City,Town,Ward,Village code","Prefecture","City,Town,Ward,Village","Area","Nearest station：Name","Nearest station：Distance(minute)","Transaction-price(total)","Layout","Area(m^2)","Transaction-price(Unit price m^2)","Land shape","Frontage","Total floor area(m^2)","Year of construction","Building structure","Building use","Frontage road：Direction","Frontage road：Classification","Frontage road：Breadth(m)","City Planning","Maximus Building Coverage Ratio(%)","Maximus Floor-area Ratio(%)","Transaction period","Remarks"
100,"Residential Land(Land and Building)","Residential Area","20202","Nagano Prefecture","Matsumoto City","Agata","Matsumoto","23",850000,"","45",,"Semi-trapezoidal Shaped","5.0","75","1986","W","House","North","Private Road",5.1,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
101,"Residential Land(Land and Building)","Residential Area","20202","Nagano Prefecture","Matsumoto City","Asahi","Matsumoto","30-60minutes",17000000,"","160",,"Semi-rectangular Shaped","9.0","95","1994","W","House","North","Road",4.2,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
102,"Residential Land(Land Only)","Residential Area","20202","Nagano Prefecture","Matsumoto City","Asamaonsen","Kitamatsumoto","30-60minutes",14000000,"","210",66000,"Irregular Shaped","10.0","","","","","West","Prefectural Road",7.6,"Category 1 Residential District",60,200,"2nd quarter 2014",""
103,"Residential Land(Land Only)","Residential Area","20202","Nagano Prefecture","Matsumoto City","Asamaonsen","Kitamatsumoto","30-60minutes",11000000,"","170",66000,"Semi-trapezoidal Shaped","","","","","","East","City Road",4.5,"Category 1 Residential District",60,200,"2nd quarter 2014",""
104,"Residential Land(Land Only)","Residential Area","20202","Nagano Prefecture","Matsumoto City","Azusagawaazusa","Moriguchi","30-60minutes",2000000,"","135",15000,"Semi-shaped","12.3","","","","","Northwest","Prefectural Road",6.5,"Urbanization Control Area",60,200,"2nd quarter 2014",""
105,"Residential Land(Land and Building)","Commercial Area","20202","Nagano Prefecture","Matsumoto City","Azusagawayamato","Niimura","30-60minutes",45000000,"","1200",,"Semi-shaped","","1100","1978","S","Shop","East","City Road",10.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
106,"Residential Land(Land Only)","Residential Area","20202","Nagano Prefecture","Matsumoto City","Arigasaki","Kitamatsumoto","29",12000000,"","240",50000,"Rectangular Shaped","16.0","","","","","West","Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
107,"Residential Land(Land Only)","Residential Area","20202","Nagano Prefecture","Matsumoto City","Arigasaki","Kitamatsumoto","30-60minutes",21000000,"","420",50000,"Rectangular Shaped","","","","","","East","Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
108,"Residential Land(Land Only)","Residential Area","20202","Nagano Prefecture","Matsumoto City","Arigasaki","Kitamatsumoto","23",7000000,"","165",42000,"Semi-trapezoidal Shaped","10.5","","","","","North","City Road",4.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
109,"Residential Land(Land Only)","Residential Area","20202","Nagano Prefecture","Matsumoto City","Arigasaki","Kitamatsumoto","29",8500000,"","220",38000,"Irregular Shaped","","","","","","North","Village Road",8.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014","Dealings of adjacent land"
110,"Residential Land(Land Only)","Residential Area","20202","Nagano Prefecture","Matsumoto City","Igawajo","Nishimatsumoto","4",3700000,"","110",34000,"Rectangular Shaped","","","","","","No facing road","",,"Semi-industrial District",60,200,"2nd quarter 2014",""
111,"Residential Land(Land Only)","Residential Area","20202","Nagano Prefecture","Matsumoto City","Ichiba","Hirata (Nagano)","15",10000000,"","160",64000,"Semi-shaped","","","","","","Northwest","Road",6.0,"Industrial District",60,200,"2nd quarter 2014",""
112,"Residential Land(Land Only)","Residential Area","20202","Nagano Prefecture","Matsumoto City","Uzuhashi","Matsumoto","20",30000000,"","450",68000,"Rectangular Shaped","15.0","","","","","East","Prefectural Road",12.5,"Category 1 Residential District",60,200,"2nd quarter 2014",""
113,"Pre-owned Condominiums, etc.","","20202","Nagano Prefecture","Matsumoto City","Ote","Matsumoto","26",8000000,"3LDK","65",,"","","","1995","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings in which auction or arbiter participates, Dealings of non-redecorating real estate"
114,"Residential Land(Land and Building)","Residential Area","20202","Nagano Prefecture","Matsumoto City","Oaza Omura","Kitamatsumoto","30-60minutes",9900000,"","210",,"Rectangular Shaped","6.5","","","","","East","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
115,"Residential Land(Land and Building)","Residential Area","20202","Nagano Prefecture","Matsumoto City","Oaza Okadamachi","Shimauchi","1H-1H30",20000000,"","160",,"Semi-trapezoidal Shaped","","","","","","North","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
116,"Residential Land(Land Only)","Residential Area","20202","Nagano Prefecture","Matsumoto City","Kamada","Matsumoto","18",8000000,"","330",25000,"Irregular Shaped","4.0","","","","","South","City Road",4.0,"Category 1 Residential District",,,"2nd quarter 2014",""
117,"Residential Land(Land Only)","Residential Area","20202","Nagano Prefecture","Matsumoto City","Kanda","Minamimatsumoto","30-60minutes",9700000,"","200",48000,"Semi-trapezoidal Shaped","18.0","","","","","North","City Road",5.0,"Category 1 Residential District",,,"2nd quarter 2014",""
118,"Residential Land(Land and Building)","Residential Area","20202","Nagano Prefecture","Matsumoto City","Oaza Kambayashi","Samizo","1H-1H30",18000000,"","260",,"Irregular Shaped","16.0","100","2003","RC","House","North","City Road",6.0,"Urbanization Control Area",,,"2nd quarter 2014","Dealings in which auction or arbiter participates"
119,"Residential Land(Land Only)","Residential Area","20202","Nagano Prefecture","Matsumoto City","Kitafukashi","Kitamatsumoto","29",18000000,"","290",60000,"Semi-shaped","10.5","","","","","Southeast","City Road",4.4,"Category 1 Residential District",60,200,"2nd quarter 2014",""
120,"Residential Land(Land and Building)","Residential Area","20202","Nagano Prefecture","Matsumoto City","Kiri","Kitamatsumoto","30-60minutes",14000000,"","130",,"Semi-square Shaped","10.5","85","1986","W","House","South","Road",5.5,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014","Dealings of adjacent land"
121,"Residential Land(Land Only)","Residential Area","20202","Nagano Prefecture","Matsumoto City","Oaza Kuukohigashi","Hirooka","30-60minutes",10000000,"","250",41000,"Irregular Shaped","21.0","","","","","East","City Road",4.5,"Urbanization Control Area",60,200,"2nd quarter 2014",""
122,"Residential Land(Land and Building)","Residential Area","20202","Nagano Prefecture","Matsumoto City","Oaza Kuukohigashi","Murai","30-60minutes",6600000,"","410",,"Semi-square Shaped","20.0","95","1978","W","House","South","City Road",3.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
123,"Residential Land(Land and Building)","Industrial Area","20202","Nagano Prefecture","Matsumoto City","Kotobukikita","Minamimatsumoto","25",4500000,"","630",,"Irregular Shaped","25.0","155","1971","W","House","Northeast","City Road",11.5,"Urbanization Control Area",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
124,"Residential Land(Land and Building)","Residential Area","20202","Nagano Prefecture","Matsumoto City","Kotobukinaka","Hirata (Nagano)","18",34000000,"","450",,"Semi-square Shaped","22.0","195","2000","W","House","East","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
125,"Residential Land(Land Only)","Residential Area","20202","Nagano Prefecture","Matsumoto City","Oaza Sasaga","Murai","30-60minutes",9300000,"","230",41000,"Semi-square Shaped","14.0","","","","","East","City Road",10.3,"Urbanization Control Area",60,200,"2nd quarter 2014",""
126,"Residential Land(Land Only)","Residential Area","20202","Nagano Prefecture","Matsumoto City","Sasabe","Minamimatsumoto","25",3600000,"","120",30000,"Semi-rectangular Shaped","","","","","","No facing road","",,"Category 2 Exclusive Mid-high Rise Residential District",,,"2nd quarter 2014",""
127,"Residential Land(Land Only)","Residential Area","20202","Nagano Prefecture","Matsumoto City","Sasabe","Minamimatsumoto","26",12000000,"","220",56000,"Semi-trapezoidal Shaped","13.0","","","","","Southwest","City Road",4.0,"Category 1 Residential District",,,"2nd quarter 2014",""
128,"Residential Land(Land Only)","Residential Area","20202","Nagano Prefecture","Matsumoto City","Oaza Satoyamabe","Matsumoto","30-60minutes",12000000,"","260",46000,"Rectangular Shaped","9.5","","","","","Southeast","City Road",4.2,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
129,"Residential Land(Land and Building)","Commercial Area","20202","Nagano Prefecture","Matsumoto City","Oaza Shimauchi","Azusabashi","8",420000000,"","2,000 m^2 or greater.",,"Irregular Shaped","50.0m or longer.","1800","2005","S","Other","Northwest","Prefectural Road",18.3,"Urbanization Control Area",60,200,"2nd quarter 2014",""
130,"Residential Land(Land Only)","Residential Area","20202","Nagano Prefecture","Matsumoto City","Oaza Shimauchi","Shimauchi","13",9800000,"","180",54000,"Semi-square Shaped","13.0","","","","","East","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
131,"Residential Land(Land Only)","Residential Area","20202","Nagano Prefecture","Matsumoto City","Oaza Shimauchi","Shimauchi","11",8900000,"","175",51000,"Irregular Shaped","9.0","","","","","North","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
132,"Residential Land(Land Only)","Residential Area","20202","Nagano Prefecture","Matsumoto City","Oaza Shimauchi","Shimauchi","13",16000000,"","240",67000,"Semi-rectangular Shaped","13.0","","","","","South","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
133,"Residential Land(Land Only)","Residential Area","20202","Nagano Prefecture","Matsumoto City","Oaza Shimauchi","Shimauchi","13",47000000,"","1100",43000,"Semi-trapezoidal Shaped","","","","","","North","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
134,"Residential Land(Land Only)","Residential Area","20202","Nagano Prefecture","Matsumoto City","Oaza Shimauchi","Shimauchi","12",26000000,"","490",52000,"Trapezoidal Shaped","25.0","","","","","North","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
135,"Residential Land(Land and Building)","Residential Area","20202","Nagano Prefecture","Matsumoto City","Oaza Shimauchi","Shimatakamatsu","10",9000000,"","330",,"Semi-rectangular Shaped","14.5","70","1977","W","House","West","City Road",4.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
136,"Residential Land(Land and Building)","Residential Area","20202","Nagano Prefecture","Matsumoto City","Shimizu","Matsumoto","28",8500000,"","110",,"Rectangular Shaped","8.5","80","1980","W","House","North","City Road",7.8,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of adjacent land"
137,"Pre-owned Condominiums, etc.","","20202","Nagano Prefecture","Matsumoto City","Shimizu","Matsumoto","26",1500000,"3LDK","50",,"","","","1973","SRC","House","","",,"Category 2 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
138,"Residential Land(Land Only)","Residential Area","20202","Nagano Prefecture","Matsumoto City","Shonai","Matsumoto","19",7900000,"","110",72000,"Semi-rectangular Shaped","8.0","","","","","West","Prefectural Road",8.5,"Semi-industrial District",60,200,"2nd quarter 2014",""
139,"Residential Land(Land and Building)","Industrial Area","20202","Nagano Prefecture","Matsumoto City","Shonai","Matsumoto","20",2000000,"","370",,"Semi-square Shaped","","95","","W","House","North","City Road",11.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
140,"Residential Land(Land and Building)","Residential Area","20202","Nagano Prefecture","Matsumoto City","Shonai","Matsumoto","19",41000000,"","70",,"Semi-rectangular Shaped","13.0","","","","","East","City Road",8.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
141,"Residential Land(Land Only)","Residential Area","20202","Nagano Prefecture","Matsumoto City","Joyama","Kitamatsumoto","16",6300000,"","520",12000,"Irregular Shaped","15.0","","","","","South","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",40,60,"2nd quarter 2014","Dealings in which auction or arbiter participates"
142,"Residential Land(Land and Building)","Residential Area","20202","Nagano Prefecture","Matsumoto City","Joyama","Matsumoto","28",9500000,"","240",,"Semi-rectangular Shaped","8.0","110","1995","W","Housing Complex","South","City Road",4.0,"Category 1 Exclusive Low Rise Residential District",40,60,"2nd quarter 2014",""
143,"Residential Land(Land Only)","Residential Area","20202","Nagano Prefecture","Matsumoto City","Shiraita","Kitamatsumoto","6",100000000,"","330",310000,"Irregular Shaped","","","","","","West","City Road",3.3,"Category 2 Residential District",60,200,"2nd quarter 2014",""
144,"Residential Land(Land Only)","Residential Area","20202","Nagano Prefecture","Matsumoto City","Oaza Soza","Matsumoto","30-60minutes",11000000,"","165",66000,"Rectangular Shaped","9.5","","","","","South","Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
145,"Residential Land(Land and Building)","Residential Area","20202","Nagano Prefecture","Matsumoto City","Soyano","Minamimatsumoto","28",27000000,"","250",,"Semi-rectangular Shaped","11.0","145","2002","W","House","South","City Road",4.4,"Category 1 Residential District",60,200,"2nd quarter 2014",""
146,"Pre-owned Condominiums, etc.","","20202","Nagano Prefecture","Matsumoto City","Chuo","Matsumoto","5",14000000,"Open Floor","90",,"","","","1992","RC","House","","",,"Commercial District",80,500,"2nd quarter 2014","Dealings of non-redecorating real estate"
147,"Residential Land(Land Only)","Residential Area","20202","Nagano Prefecture","Matsumoto City","Namiyanagi","Minamimatsumoto","26",14000000,"","210",63000,"Semi-trapezoidal Shaped","15.0","","","","","Northeast","City Road",4.2,"Category 1 Residential District",60,200,"2nd quarter 2014",""
148,"Residential Land(Land and Building)","Residential Area","20202","Nagano Prefecture","Matsumoto City","Namiyanagi","Minamimatsumoto","20",6100000,"","270",,"Trapezoidal Shaped","9.0","220","1971","","","Southwest","City Road",4.5,"Category 1 Residential District",60,200,"2nd quarter 2014",""
149,"Pre-owned Condominiums, etc.","","20202","Nagano Prefecture","Matsumoto City","Nomizomokko","Minamimatsumoto","20",15000000,"2LDK","70",,"","","","1993","SRC","House","","",,"Industrial District",60,200,"2nd quarter 2014","Dealings of redecorated real estate"
150,"Residential Land(Land Only)","Residential Area","20202","Nagano Prefecture","Matsumoto City","Hata","Shimojima (Matsumotodentetsu)","4",7500000,"","280",26000,"Rectangular Shaped","13.0","","","","","East","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
151,"Residential Land(Land Only)","Residential Area","20202","Nagano Prefecture","Matsumoto City","Hata","Hata","11",6800000,"","180",38000,"Semi-trapezoidal Shaped","12.0","","","","","North","Private Road",5.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
152,"Residential Land(Land Only)","Residential Area","20202","Nagano Prefecture","Matsumoto City","Hata","Hata","18",4800000,"","170",28000,"Rectangular Shaped","10.0","","","","","Southeast","City Road",5.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
153,"Residential Land(Land and Building)","Residential Area","20202","Nagano Prefecture","Matsumoto City","Hata","Moriguchi","6",3000000,"","155",,"Rectangular Shaped","9.5","45","","W","House","North","City Road",4.5,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,100,"2nd quarter 2014",""
154,"Residential Land(Land and Building)","Residential Area","20202","Nagano Prefecture","Matsumoto City","Oaza Hara","Matsumoto","1H-1H30",33000000,"","190",,"Semi-trapezoidal Shaped","11.0","115","2014","W","House","South","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
